Site Ref,Collected Date,Variable Name,Value,Quality
61615165,25/08/2019,Water Temp situ(øC) MAX,20.888,3
61615165,26/08/2019,Water Temp situ(øC) MAX,20.9,3
61615165,27/08/2019,Water Temp situ(øC) MAX,20.889,3
61615165,28/08/2019,Water Temp situ(øC) MAX,20.891,3
61615165,29/08/2019,Water Temp situ(øC) MAX,20.897,3
61615165,30/08/2019,Water Temp situ(øC) MAX,20.9,3
61615165,31/08/2019,Water Temp situ(øC) MAX,20.907,3
61615165,1/09/2019,Water Temp situ(øC) MAX,20.901,3
61615165,2/09/2019,Water Temp situ(øC) MAX,20.895,3
61615165,3/09/2019,Water Temp situ(øC) MAX,20.891,3
61615165,4/09/2019,Water Temp situ(øC) MAX,20.883,3
61615165,5/09/2019,Water Temp situ(øC) MAX,20.883,3
61615165,6/09/2019,Water Temp situ(øC) MAX,20.9,3
61615165,7/09/2019,Water Temp situ(øC) MAX,20.9,3
61615165,8/09/2019,Water Temp situ(øC) MAX,20.894,3
61615165,9/09/2019,Water Temp situ(øC) MAX,20.896,3
61615165,10/09/2019,Water Temp situ(øC) MAX,20.896,3
61615165,11/09/2019,Water Temp situ(øC) MAX,20.893,3
61615165,13/10/2019,Water Temp situ(øC) MAX,20.906,3
61615165,14/10/2019,Water Temp situ(øC) MAX,20.919,3
61615165,15/10/2019,Water Temp situ(øC) MAX,20.904,3
61615165,16/10/2019,Water Temp situ(øC) MAX,20.897,3
61615165,17/10/2019,Water Temp situ(øC) MAX,20.888,3
61615165,18/10/2019,Water Temp situ(øC) MAX,20.899,3
61615165,19/10/2019,Water Temp situ(øC) MAX,20.899,3
61615165,20/10/2019,Water Temp situ(øC) MAX,20.911,3
61615165,21/10/2019,Water Temp situ(øC) MAX,20.891,3
61615165,22/10/2019,Water Temp situ(øC) MAX,20.901,3
61615165,23/10/2019,Water Temp situ(øC) MAX,20.897,3
61615165,24/10/2019,Water Temp situ(øC) MAX,20.906,3
61615165,25/10/2019,Water Temp situ(øC) MAX,20.92,3
61615165,26/10/2019,Water Temp situ(øC) MAX,20.904,3
61615165,27/10/2019,Water Temp situ(øC) MAX,20.896,3
61615165,28/10/2019,Water Temp situ(øC) MAX,20.895,3
61615165,29/10/2019,Water Temp situ(øC) MAX,20.9,3
61615165,30/10/2019,Water Temp situ(øC) MAX,20.897,3
61615165,31/10/2019,Water Temp situ(øC) MAX,20.907,3
61615165,1/11/2019,Water Temp situ(øC) MAX,20.904,3
61615165,2/11/2019,Water Temp situ(øC) MAX,20.904,3
61615165,3/11/2019,Water Temp situ(øC) MAX,20.899,3
61615165,4/11/2019,Water Temp situ(øC) MAX,20.894,3
61615165,5/11/2019,Water Temp situ(øC) MAX,20.909,3
61615165,6/11/2019,Water Temp situ(øC) MAX,20.892,3
61615165,7/11/2019,Water Temp situ(øC) MAX,20.893,3
61615165,8/11/2019,Water Temp situ(øC) MAX,20.897,3
61615165,9/11/2019,Water Temp situ(øC) MAX,20.908,3
61615165,10/11/2019,Water Temp situ(øC) MAX,20.911,3
61615165,11/11/2019,Water Temp situ(øC) MAX,20.896,3
61615165,12/11/2019,Water Temp situ(øC) MAX,20.895,3
61615164,12/06/2019,Water Temp situ(øC) MIN,21.364,3
61615165,12/06/2019,Water Temp situ(øC) MAX,20.871,3
61615165,13/06/2019,Water Temp situ(øC) MAX,20.872,3
61615165,14/06/2019,Water Temp situ(øC) MAX,20.885,3
61615165,15/06/2019,Water Temp situ(øC) MAX,20.886,3
61615165,16/06/2019,Water Temp situ(øC) MAX,20.889,3
61615165,17/06/2019,Water Temp situ(øC) MAX,20.88,3
61615165,18/06/2019,Water Temp situ(øC) MAX,20.899,3
61615165,19/06/2019,Water Temp situ(øC) MAX,20.887,3
61615165,20/06/2019,Water Temp situ(øC) MAX,20.897,3
61615165,21/06/2019,Water Temp situ(øC) MAX,20.886,3
61615165,22/06/2019,Water Temp situ(øC) MAX,20.892,3
61615165,23/06/2019,Water Temp situ(øC) MAX,20.885,3
61615165,24/06/2019,Water Temp situ(øC) MAX,20.88,3
61615165,25/06/2019,Water Temp situ(øC) MAX,20.89,3
61615165,26/06/2019,Water Temp situ(øC) MAX,20.883,3
61615165,27/06/2019,Water Temp situ(øC) MAX,20.892,3
61615165,28/06/2019,Water Temp situ(øC) MAX,20.875,3
61615165,29/06/2019,Water Temp situ(øC) MAX,20.891,3
61615165,30/06/2019,Water Temp situ(øC) MAX,20.879,3
61615165,1/07/2019,Water Temp situ(øC) MAX,20.885,3
61615165,2/07/2019,Water Temp situ(øC) MAX,20.88,3
61615165,3/07/2019,Water Temp situ(øC) MAX,20.891,3
61615165,4/07/2019,Water Temp situ(øC) MAX,20.891,3
61615165,5/07/2019,Water Temp situ(øC) MAX,20.89,3
61615165,6/07/2019,Water Temp situ(øC) MAX,20.879,3
61615165,7/07/2019,Water Temp situ(øC) MAX,20.897,3
61615165,8/07/2019,Water Temp situ(øC) MAX,20.882,3
61615165,9/07/2019,Water Temp situ(øC) MAX,20.884,3
61615165,10/07/2019,Water Temp situ(øC) MAX,20.88,3
61615165,11/07/2019,Water Temp situ(øC) MAX,20.88,3
61615165,14/12/2019,Water Temp situ(øC) MAX,20.903,3
61615165,15/12/2019,Water Temp situ(øC) MAX,20.913,3
61615165,16/12/2019,Water Temp situ(øC) MAX,20.902,3
61615165,17/12/2019,Water Temp situ(øC) MAX,20.897,3
61615165,18/12/2019,Water Temp situ(øC) MAX,20.9,3
61615165,19/12/2019,Water Temp situ(øC) MAX,20.897,3
61615165,20/12/2019,Water Temp situ(øC) MAX,20.898,3
61615165,21/12/2019,Water Temp situ(øC) MAX,20.911,3
61615165,22/12/2019,Water Temp situ(øC) MAX,20.899,3
61615165,23/12/2019,Water Temp situ(øC) MAX,20.904,3
61615165,24/12/2019,Water Temp situ(øC) MAX,20.925,3
61615165,25/12/2019,Water Temp situ(øC) MAX,20.899,3
61615165,26/12/2019,Water Temp situ(øC) MAX,20.915,3
61615165,27/12/2019,Water Temp situ(øC) MAX,20.907,3
61615165,28/12/2019,Water Temp situ(øC) MAX,20.912,3
61615165,29/12/2019,Water Temp situ(øC) MAX,20.907,3
61615165,30/12/2019,Water Temp situ(øC) MAX,20.92,3
61615165,31/12/2019,Water Temp situ(øC) MAX,20.912,3
61615165,1/01/2020,Water Temp situ(øC) MAX,20.917,3
61615165,2/01/2020,Water Temp situ(øC) MAX,20.904,3
61615165,3/01/2020,Water Temp situ(øC) MAX,20.899,3
61615165,4/01/2020,Water Temp situ(øC) MAX,20.899,3
61615165,5/01/2020,Water Temp situ(øC) MAX,20.904,3
61615165,6/01/2020,Water Temp situ(øC) MAX,20.91,3
61615165,7/01/2020,Water Temp situ(øC) MAX,20.908,3
61615165,8/01/2020,Water Temp situ(øC) MAX,20.922,3
61615165,9/01/2020,Water Temp situ(øC) MAX,20.915,3
61615165,10/01/2020,Water Temp situ(øC) MAX,20.904,3
61615165,11/01/2020,Water Temp situ(øC) MAX,20.907,3
61615165,12/01/2020,Water Temp situ(øC) MAX,20.912,3
61615165,13/01/2020,Water Temp situ(øC) MAX,20.912,3
61615165,14/02/2020,Water Temp situ(øC) MAX,20.904,3
61615165,15/02/2020,Water Temp situ(øC) MAX,20.908,3
61615165,16/02/2020,Water Temp situ(øC) MAX,20.92,3
61615165,17/02/2020,Water Temp situ(øC) MAX,20.914,3
61615165,18/02/2020,Water Temp situ(øC) MAX,20.903,3
61615165,19/02/2020,Water Temp situ(øC) MAX,20.925,3
61615165,20/02/2020,Water Temp situ(øC) MAX,20.915,3
61615165,21/02/2020,Water Temp situ(øC) MAX,20.917,3
61615165,22/02/2020,Water Temp situ(øC) MAX,20.926,3
61615165,23/02/2020,Water Temp situ(øC) MAX,20.907,3
61615165,24/02/2020,Water Temp situ(øC) MAX,20.913,3
61615165,25/02/2020,Water Temp situ(øC) MAX,20.915,3
61615165,26/02/2020,Water Temp situ(øC) MAX,20.906,3
61615165,27/02/2020,Water Temp situ(øC) MAX,20.913,3
61615165,28/02/2020,Water Temp situ(øC) MAX,20.916,3
61615165,29/02/2020,Water Temp situ(øC) MAX,20.931,3
61615165,1/03/2020,Water Temp situ(øC) MAX,20.911,3
61615165,2/03/2020,Water Temp situ(øC) MAX,20.922,3
61615165,3/03/2020,Water Temp situ(øC) MAX,20.92,3
61615165,4/03/2020,Water Temp situ(øC) MAX,20.908,3
61615165,5/03/2020,Water Temp situ(øC) MAX,20.911,3
61615165,6/03/2020,Water Temp situ(øC) MAX,20.915,3
61615165,7/03/2020,Water Temp situ(øC) MAX,20.915,3
61615165,8/03/2020,Water Temp situ(øC) MAX,20.912,3
61615165,9/03/2020,Water Temp situ(øC) MAX,20.904,3
61615165,10/03/2020,Water Temp situ(øC) MAX,20.903,3
61615165,11/03/2020,Water Temp situ(øC) MAX,20.923,3
61615165,12/03/2020,Water Temp situ(øC) MAX,20.914,3
61615165,13/03/2020,Water Temp situ(øC) MAX,20.909,3
61615165,14/03/2020,Water Temp situ(øC) MAX,20.912,3
61615165,15/03/2020,Water Temp situ(øC) MAX,20.916,3
61615165,12/07/2019,Water Temp situ(øC) MAX,20.896,3
61615165,13/07/2019,Water Temp situ(øC) MAX,20.9,3
61615165,14/07/2019,Water Temp situ(øC) MAX,20.891,3
61615165,15/07/2019,Water Temp situ(øC) MAX,20.892,3
61615165,16/07/2019,Water Temp situ(øC) MAX,20.884,3
61615165,17/07/2019,Water Temp situ(øC) MAX,20.899,3
61615165,18/07/2019,Water Temp situ(øC) MAX,20.894,3
61615165,19/07/2019,Water Temp situ(øC) MAX,20.891,3
61615165,20/07/2019,Water Temp situ(øC) MAX,20.88,3
61615165,21/07/2019,Water Temp situ(øC) MAX,20.891,3
61615165,22/07/2019,Water Temp situ(øC) MAX,20.891,3
61615165,23/07/2019,Water Temp situ(øC) MAX,20.889,3
61615165,24/07/2019,Water Temp situ(øC) MAX,20.882,3
61615165,25/07/2019,Water Temp situ(øC) MAX,20.886,3
61615165,26/07/2019,Water Temp situ(øC) MAX,20.888,3
61615165,27/07/2019,Water Temp situ(øC) MAX,20.891,3
61615165,28/07/2019,Water Temp situ(øC) MAX,20.882,3
61615165,29/07/2019,Water Temp situ(øC) MAX,20.883,3
61615165,30/07/2019,Water Temp situ(øC) MAX,20.885,3
61615165,31/07/2019,Water Temp situ(øC) MAX,20.885,3
61615165,1/08/2019,Water Temp situ(øC) MAX,20.87,3
61615165,2/08/2019,Water Temp situ(øC) MAX,20.88,3
61615165,3/08/2019,Water Temp situ(øC) MAX,20.89,3
61615165,4/08/2019,Water Temp situ(øC) MAX,20.891,3
61615165,5/08/2019,Water Temp situ(øC) MAX,20.89,3
61615165,6/08/2019,Water Temp situ(øC) MAX,20.887,3
61615165,7/08/2019,Water Temp situ(øC) MAX,20.882,3
61615165,8/08/2019,Water Temp situ(øC) MAX,20.888,3
61615165,9/08/2019,Water Temp situ(øC) MAX,20.889,3
61615165,10/08/2019,Water Temp situ(øC) MAX,20.894,3
61615165,11/08/2019,Water Temp situ(øC) MAX,20.88,3
61615165,13/10/2019,Water Temp situ(øC) MEAN,20.88,3
61615165,14/10/2019,Water Temp situ(øC) MEAN,20.876,3
61615165,15/10/2019,Water Temp situ(øC) MEAN,20.873,3
61615165,16/10/2019,Water Temp situ(øC) MEAN,20.876,3
61615165,17/10/2019,Water Temp situ(øC) MEAN,20.87,3
61615165,18/10/2019,Water Temp situ(øC) MEAN,20.873,3
61615165,19/10/2019,Water Temp situ(øC) MEAN,20.875,3
61615165,20/10/2019,Water Temp situ(øC) MEAN,20.872,3
61615165,21/10/2019,Water Temp situ(øC) MEAN,20.875,3
61615165,22/10/2019,Water Temp situ(øC) MEAN,20.872,3
61615165,23/10/2019,Water Temp situ(øC) MEAN,20.876,3
61615165,24/10/2019,Water Temp situ(øC) MEAN,20.879,3
61615165,25/10/2019,Water Temp situ(øC) MEAN,20.879,3
61615165,26/10/2019,Water Temp situ(øC) MEAN,20.872,3
61615165,27/10/2019,Water Temp situ(øC) MEAN,20.874,3
61615165,28/10/2019,Water Temp situ(øC) MEAN,20.875,3
61615165,29/10/2019,Water Temp situ(øC) MEAN,20.876,3
61615165,30/10/2019,Water Temp situ(øC) MEAN,20.876,3
61615165,31/10/2019,Water Temp situ(øC) MEAN,20.874,3
61615165,1/11/2019,Water Temp situ(øC) MEAN,20.873,3
61615165,2/11/2019,Water Temp situ(øC) MEAN,20.876,3
61615165,3/11/2019,Water Temp situ(øC) MEAN,20.876,3
61615165,4/11/2019,Water Temp situ(øC) MEAN,20.872,3
61615165,5/11/2019,Water Temp situ(øC) MEAN,20.875,3
61615165,6/11/2019,Water Temp situ(øC) MEAN,20.87,3
61615165,7/11/2019,Water Temp situ(øC) MEAN,20.871,3
61615165,8/11/2019,Water Temp situ(øC) MEAN,20.875,3
61615165,9/11/2019,Water Temp situ(øC) MEAN,20.871,3
61615165,10/11/2019,Water Temp situ(øC) MEAN,20.878,3
61615165,11/11/2019,Water Temp situ(øC) MEAN,20.874,3
61615165,12/11/2019,Water Temp situ(øC) MEAN,20.877,3
61615165,12/07/2019,Water Temp situ(øC) MEAN,20.86,3
61615165,13/07/2019,Water Temp situ(øC) MEAN,20.865,3
61615165,14/07/2019,Water Temp situ(øC) MEAN,20.856,3
61615165,15/07/2019,Water Temp situ(øC) MEAN,20.86,3
61615165,16/07/2019,Water Temp situ(øC) MEAN,20.858,3
61615165,17/07/2019,Water Temp situ(øC) MEAN,20.86,3
61615165,18/07/2019,Water Temp situ(øC) MEAN,20.853,3
61615165,19/07/2019,Water Temp situ(øC) MEAN,20.866,3
61615165,20/07/2019,Water Temp situ(øC) MEAN,20.855,3
61615165,21/07/2019,Water Temp situ(øC) MEAN,20.862,3
61615165,22/07/2019,Water Temp situ(øC) MEAN,20.862,3
61615165,23/07/2019,Water Temp situ(øC) MEAN,20.859,3
61615165,24/07/2019,Water Temp situ(øC) MEAN,20.86,3
61615165,25/07/2019,Water Temp situ(øC) MEAN,20.862,3
61615165,26/07/2019,Water Temp situ(øC) MEAN,20.857,3
61615165,27/07/2019,Water Temp situ(øC) MEAN,20.866,3
61615165,28/07/2019,Water Temp situ(øC) MEAN,20.862,3
61615165,29/07/2019,Water Temp situ(øC) MEAN,20.86,3
61615165,30/07/2019,Water Temp situ(øC) MEAN,20.861,3
61615165,31/07/2019,Water Temp situ(øC) MEAN,20.863,3
61615165,1/08/2019,Water Temp situ(øC) MEAN,20.857,3
61615165,2/08/2019,Water Temp situ(øC) MEAN,20.861,3
61615165,3/08/2019,Water Temp situ(øC) MEAN,20.86,3
61615165,4/08/2019,Water Temp situ(øC) MEAN,20.863,3
61615165,5/08/2019,Water Temp situ(øC) MEAN,20.862,3
61615165,6/08/2019,Water Temp situ(øC) MEAN,20.861,3
61615165,7/08/2019,Water Temp situ(øC) MEAN,20.863,3
61615165,8/08/2019,Water Temp situ(øC) MEAN,20.864,3
61615165,9/08/2019,Water Temp situ(øC) MEAN,20.866,3
61615165,10/08/2019,Water Temp situ(øC) MEAN,20.862,3
61615165,11/08/2019,Water Temp situ(øC) MEAN,20.862,3
61615165,12/08/2019,Water Temp situ(øC) MEAN,20.863,3
61615165,13/08/2019,Water Temp situ(øC) MEAN,20.866,3
61615165,14/08/2019,Water Temp situ(øC) MEAN,20.868,3
61615165,15/08/2019,Water Temp situ(øC) MEAN,20.866,3
61615165,16/08/2019,Water Temp situ(øC) MEAN,20.867,3
61615165,17/08/2019,Water Temp situ(øC) MEAN,20.86,3
61615165,18/08/2019,Water Temp situ(øC) MEAN,20.868,3
61615165,19/08/2019,Water Temp situ(øC) MEAN,20.866,3
61615165,20/08/2019,Water Temp situ(øC) MEAN,20.871,3
61615165,21/08/2019,Water Temp situ(øC) MEAN,20.866,3
61615165,22/08/2019,Water Temp situ(øC) MEAN,20.869,3
61615165,23/08/2019,Water Temp situ(øC) MEAN,20.864,3
61615165,24/08/2019,Water Temp situ(øC) MEAN,20.867,3
61615165,25/08/2019,Water Temp situ(øC) MEAN,20.866,3
61615165,26/08/2019,Water Temp situ(øC) MEAN,20.871,3
61615165,27/08/2019,Water Temp situ(øC) MEAN,20.866,3
61615165,28/08/2019,Water Temp situ(øC) MEAN,20.861,3
61615165,29/08/2019,Water Temp situ(øC) MEAN,20.864,3
61615165,30/08/2019,Water Temp situ(øC) MEAN,20.87,3
61615165,31/08/2019,Water Temp situ(øC) MEAN,20.864,3
61615165,1/09/2019,Water Temp situ(øC) MEAN,20.865,3
61615165,2/09/2019,Water Temp situ(øC) MEAN,20.872,3
61615165,3/09/2019,Water Temp situ(øC) MEAN,20.865,3
61615165,4/09/2019,Water Temp situ(øC) MEAN,20.863,3
61615165,5/09/2019,Water Temp situ(øC) MEAN,20.863,3
61615165,6/09/2019,Water Temp situ(øC) MEAN,20.87,3
61615165,7/09/2019,Water Temp situ(øC) MEAN,20.87,3
61615165,8/09/2019,Water Temp situ(øC) MEAN,20.866,3
61615165,9/09/2019,Water Temp situ(øC) MEAN,20.864,3
61615165,10/09/2019,Water Temp situ(øC) MEAN,20.872,3
61615165,11/09/2019,Water Temp situ(øC) MEAN,20.867,3
61615165,12/09/2019,Water Temp situ(øC) MEAN,20.864,3
61615165,13/09/2019,Water Temp situ(øC) MEAN,20.866,3
61615165,14/09/2019,Water Temp situ(øC) MEAN,20.871,3
61615165,15/09/2019,Water Temp situ(øC) MEAN,20.875,3
61615165,16/09/2019,Water Temp situ(øC) MEAN,20.868,3
61615165,17/09/2019,Water Temp situ(øC) MEAN,20.866,3
61615165,18/09/2019,Water Temp situ(øC) MEAN,20.875,3
61615165,19/09/2019,Water Temp situ(øC) MEAN,20.869,3
61615165,20/09/2019,Water Temp situ(øC) MEAN,20.871,3
61615165,21/09/2019,Water Temp situ(øC) MEAN,20.867,3
61615165,22/09/2019,Water Temp situ(øC) MEAN,20.868,3
61615165,23/09/2019,Water Temp situ(øC) MEAN,20.87,3
61615165,24/09/2019,Water Temp situ(øC) MEAN,20.87,3
61615165,25/09/2019,Water Temp situ(øC) MEAN,20.869,3
61615165,26/09/2019,Water Temp situ(øC) MEAN,20.87,3
61615165,27/09/2019,Water Temp situ(øC) MEAN,20.873,3
61615165,28/09/2019,Water Temp situ(øC) MEAN,20.863,3
61615165,29/09/2019,Water Temp situ(øC) MEAN,20.865,3
61615165,30/09/2019,Water Temp situ(øC) MEAN,20.874,3
61615165,1/10/2019,Water Temp situ(øC) MEAN,20.865,3
61615165,2/10/2019,Water Temp situ(øC) MEAN,20.869,3
61615165,3/10/2019,Water Temp situ(øC) MEAN,20.871,3
61615165,4/10/2019,Water Temp situ(øC) MEAN,20.872,3
61615165,5/10/2019,Water Temp situ(øC) MEAN,20.871,3
61615165,6/10/2019,Water Temp situ(øC) MEAN,20.876,3
61615165,7/10/2019,Water Temp situ(øC) MEAN,20.872,3
61615165,8/10/2019,Water Temp situ(øC) MEAN,20.868,3
61615165,9/10/2019,Water Temp situ(øC) MEAN,20.871,3
61615165,10/10/2019,Water Temp situ(øC) MEAN,20.867,3
61615165,11/10/2019,Water Temp situ(øC) MEAN,20.867,3
61615165,12/10/2019,Water Temp situ(øC) MEAN,20.873,3
61615165,13/06/2019,Water Temp situ(øC) MEAN,20.852,3
61615165,14/06/2019,Water Temp situ(øC) MEAN,20.857,3
61615165,15/06/2019,Water Temp situ(øC) MEAN,20.858,3
61615165,16/06/2019,Water Temp situ(øC) MEAN,20.862,3
61615165,17/06/2019,Water Temp situ(øC) MEAN,20.856,3
61615165,18/06/2019,Water Temp situ(øC) MEAN,20.857,3
61615165,19/06/2019,Water Temp situ(øC) MEAN,20.862,3
61615165,20/06/2019,Water Temp situ(øC) MEAN,20.857,3
61615165,21/06/2019,Water Temp situ(øC) MEAN,20.859,3
61615165,22/06/2019,Water Temp situ(øC) MEAN,20.856,3
61615165,23/06/2019,Water Temp situ(øC) MEAN,20.861,3
61615165,24/06/2019,Water Temp situ(øC) MEAN,20.861,3
61615165,25/06/2019,Water Temp situ(øC) MEAN,20.861,3
61615165,26/06/2019,Water Temp situ(øC) MEAN,20.857,3
61615165,27/06/2019,Water Temp situ(øC) MEAN,20.856,3
61615165,28/06/2019,Water Temp situ(øC) MEAN,20.857,3
61615165,29/06/2019,Water Temp situ(øC) MEAN,20.863,3
61615165,30/06/2019,Water Temp situ(øC) MEAN,20.857,3
61615165,1/07/2019,Water Temp situ(øC) MEAN,20.857,3
61615165,2/07/2019,Water Temp situ(øC) MEAN,20.857,3
61615165,3/07/2019,Water Temp situ(øC) MEAN,20.86,3
61615165,4/07/2019,Water Temp situ(øC) MEAN,20.858,3
61615165,5/07/2019,Water Temp situ(øC) MEAN,20.861,3
61615165,6/07/2019,Water Temp situ(øC) MEAN,20.863,3
61615165,7/07/2019,Water Temp situ(øC) MEAN,20.859,3
61615165,8/07/2019,Water Temp situ(øC) MEAN,20.862,3
61615165,9/07/2019,Water Temp situ(øC) MEAN,20.858,3
61615165,10/07/2019,Water Temp situ(øC) MEAN,20.859,3
61615165,11/07/2019,Water Temp situ(øC) MEAN,20.86,3
61615165,10/07/2019,Water Temp situ(øC) MIN,20.837,3
61615165,11/07/2019,Water Temp situ(øC) MIN,20.823,3
61615165,12/06/2019,Water Temp situ(øC) MIN,20.813,3
61615165,13/06/2019,Water Temp situ(øC) MIN,20.832,3
61615165,14/06/2019,Water Temp situ(øC) MIN,20.835,3
61615165,15/06/2019,Water Temp situ(øC) MIN,20.829,3
61615165,16/06/2019,Water Temp situ(øC) MIN,20.838,3
61615165,17/06/2019,Water Temp situ(øC) MIN,20.826,3
61615165,18/06/2019,Water Temp situ(øC) MIN,20.829,3
61615165,19/06/2019,Water Temp situ(øC) MIN,20.838,3
61615165,20/06/2019,Water Temp situ(øC) MIN,20.824,3
61615165,21/06/2019,Water Temp situ(øC) MIN,20.834,3
61615165,22/06/2019,Water Temp situ(øC) MIN,20.825,3
61615165,23/06/2019,Water Temp situ(øC) MIN,20.822,3
61615165,24/06/2019,Water Temp situ(øC) MIN,20.837,3
61615165,25/06/2019,Water Temp situ(øC) MIN,20.825,3
61615165,26/06/2019,Water Temp situ(øC) MIN,20.819,3
61615165,27/06/2019,Water Temp situ(øC) MIN,20.819,3
61615165,28/06/2019,Water Temp situ(øC) MIN,20.832,3
61615165,29/06/2019,Water Temp situ(øC) MIN,20.837,3
61615165,30/06/2019,Water Temp situ(øC) MIN,20.839,3
61615165,1/07/2019,Water Temp situ(øC) MIN,20.829,3
61615165,2/07/2019,Water Temp situ(øC) MIN,20.838,3
61615165,3/07/2019,Water Temp situ(øC) MIN,20.837,3
61615165,4/07/2019,Water Temp situ(øC) MIN,20.829,3
61615165,5/07/2019,Water Temp situ(øC) MIN,20.832,3
61615165,6/07/2019,Water Temp situ(øC) MIN,20.843,3
61615165,7/07/2019,Water Temp situ(øC) MIN,20.834,3
61615165,8/07/2019,Water Temp situ(øC) MIN,20.82,3
61615165,9/07/2019,Water Temp situ(øC) MIN,20.82,3
61615172,29/02/2020,Water Temp situ(øC) MEAN,28.506,3
61615172,1/03/2020,Water Temp situ(øC) MEAN,28.049,3
61615172,2/03/2020,Water Temp situ(øC) MEAN,25.851,3
61615172,3/03/2020,Water Temp situ(øC) MEAN,27.376,3
61615172,4/03/2020,Water Temp situ(øC) MEAN,26.856,3
61615172,5/03/2020,Water Temp situ(øC) MEAN,26.108,3
61615172,6/03/2020,Water Temp situ(øC) MEAN,25.983,3
61615172,7/03/2020,Water Temp situ(øC) MEAN,26.18,3
61615172,8/03/2020,Water Temp situ(øC) MEAN,28.162,3
61615172,9/03/2020,Water Temp situ(øC) MEAN,29.234,3
61615172,10/03/2020,Water Temp situ(øC) MEAN,29.039,3
61615172,11/03/2020,Water Temp situ(øC) MEAN,28.225,3
61615172,12/03/2020,Water Temp situ(øC) MEAN,26.484,3
61615172,13/11/2019,Water Temp situ(øC) MIN,21.139,3
61615172,14/11/2019,Water Temp situ(øC) MIN,17.698,3
61615172,15/11/2019,Water Temp situ(øC) MIN,20.983,3
61615172,16/11/2019,Water Temp situ(øC) MIN,20.457,3
61615172,17/11/2019,Water Temp situ(øC) MIN,18.62,3
61615172,18/11/2019,Water Temp situ(øC) MIN,19.423,3
61615172,19/11/2019,Water Temp situ(øC) MIN,18.182,3
61615172,20/11/2019,Water Temp situ(øC) MIN,15.792,3
61615172,21/11/2019,Water Temp situ(øC) MIN,12.854,3
61615172,22/11/2019,Water Temp situ(øC) MIN,14.648,3
61615172,23/11/2019,Water Temp situ(øC) MIN,16.148,3
61615172,24/11/2019,Water Temp situ(øC) MIN,16.569,3
61615172,25/11/2019,Water Temp situ(øC) MIN,16.496,3
61615172,26/11/2019,Water Temp situ(øC) MIN,15.532,3
61615172,27/11/2019,Water Temp situ(øC) MIN,17.325,3
61615172,28/11/2019,Water Temp situ(øC) MIN,17.693,3
61615172,29/11/2019,Water Temp situ(øC) MIN,15.589,3
61615172,30/11/2019,Water Temp situ(øC) MIN,14.768,3
61615172,29/02/2020,Water Temp situ(øC) MIN,21.69,3
61615172,1/03/2020,Water Temp situ(øC) MIN,19.772,3
61615172,2/03/2020,Water Temp situ(øC) MIN,17.405,3
61615172,3/03/2020,Water Temp situ(øC) MIN,16.86,3
61615172,4/03/2020,Water Temp situ(øC) MIN,16.442,3
61615172,5/03/2020,Water Temp situ(øC) MIN,16.469,3
61615172,6/03/2020,Water Temp situ(øC) MIN,20.888,3
61615172,7/03/2020,Water Temp situ(øC) MIN,21.057,3
61615172,8/03/2020,Water Temp situ(øC) MIN,21.347,3
61615172,9/03/2020,Water Temp situ(øC) MIN,19.958,3
61615172,10/03/2020,Water Temp situ(øC) MIN,21.007,3
61615172,11/03/2020,Water Temp situ(øC) MIN,19.671,3
61615172,12/03/2020,Water Temp situ(øC) MIN,19.439,3
61615172,1/12/2019,Water Temp situ(øC) MAX,43.118,3
61615172,2/12/2019,Water Temp situ(øC) MAX,43.982,3
61615172,3/12/2019,Water Temp situ(øC) MAX,46.939,3
61615172,4/12/2019,Water Temp situ(øC) MAX,45.712,3
61615172,5/12/2019,Water Temp situ(øC) MAX,45.906,3
61615172,6/12/2019,Water Temp situ(øC) MAX,44.34,3
61615172,7/12/2019,Water Temp situ(øC) MAX,34.712,3
61615172,8/12/2019,Water Temp situ(øC) MAX,31.295,3
61615172,9/12/2019,Water Temp situ(øC) MAX,38.603,3
61615172,10/12/2019,Water Temp situ(øC) MAX,43.319,3
61615172,11/12/2019,Water Temp situ(øC) MAX,50.055,3
61615172,12/12/2019,Water Temp situ(øC) MAX,51.282,3
61615172,13/12/2019,Water Temp situ(øC) MAX,49.318,3
61615172,14/12/2019,Water Temp situ(øC) MAX,48.781,3
61615172,15/12/2019,Water Temp situ(øC) MAX,47.181,3
61615172,16/12/2019,Water Temp situ(øC) MAX,41.67,3
61615172,17/12/2019,Water Temp situ(øC) MAX,39.324,3
61615172,18/12/2019,Water Temp situ(øC) MAX,41.014,3
61615172,19/12/2019,Water Temp situ(øC) MAX,32.842,3
61615172,20/12/2019,Water Temp situ(øC) MAX,32.438,3
61615172,21/12/2019,Water Temp situ(øC) MAX,43.485,3
61615172,22/12/2019,Water Temp situ(øC) MAX,33.833,3
61615172,23/12/2019,Water Temp situ(øC) MAX,40.175,3
61615172,24/12/2019,Water Temp situ(øC) MAX,37.535,3
61615172,25/12/2019,Water Temp situ(øC) MAX,41.838,3
61615172,26/12/2019,Water Temp situ(øC) MAX,36.641,3
61615172,27/12/2019,Water Temp situ(øC) MAX,32.963,3
61615172,28/12/2019,Water Temp situ(øC) MAX,33.064,3
61615172,6/12/2019,Water Temp situ(øC) MEAN,31.759,3
61615172,7/12/2019,Water Temp situ(øC) MEAN,25.815,3
61615172,8/12/2019,Water Temp situ(øC) MEAN,24.745,3
